,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2832, 2850)",-2.937942601819811,-2.7348042707679454,2.9355435860365295,0.0082199117112438,2.745775335175501,0.029365370104545103,2001-12-31,2002-01-14,1.916272755066684,1.9650966298911943,-1.1541836133910173,-1.2106666491098652,take_profit,0.08454471786463733,0.08923014420262036,-0.24818470426080408,-0.0007334639073270921,3.63,1.2892326482767593,1.1600209167967532,3.19,2.91,1.0681530811834012,1.0681530811834012,2.91
"(2820, 2852)",-2.581521589712937,,3.2266278029408793,,1.976279895461873,,2002-01-07,2002-01-28,0.3550638829160143,,0.8687906667879466,,cointegration_invalid,0.05409031069300025,,-0.17452930035174494,,2.02,0.7030975114131134,,2.04,2.57,0.9439058989071284,,2.53
"(2836, 2851)",-2.656899868434132,,3.0090863770465743,,2.061976263618115,,2002-01-14,2002-01-28,0.3902914800498186,,0.24671046562223442,,cointegration_invalid,0.04228751474708714,,0.12724678454461602,,7.86,2.061786606441115,,8.09,3.25,1.1786549963416462,,3.37
"(2816, 2852)",-3.33285386350645,-2.890115569799293,4.705852406364877,0.3688234444908892,7.880042493337734,0.41154603286122104,2001-12-17,2002-02-01,-2.167112855815655,-0.9901936312419297,11.27501114816891,5.769901976835326,take_profit,0.11590607034303042,0.08090729342231584,0.5454368600360464,0.02984050664445359,141.48,4.95215836433728,4.939926665825801,139.76,2.97,1.0885619528146082,0.9082585601768908,2.48
"(2816, 2836)",-3.7460400302595462,,2.6067441692026154,,5.327512553605891,,2001-12-17,2002-03-01,2.362777326903671,,-9.235878415812788,,cointegration_invalid,0.1130809786453172,,-0.2947731817314061,,141.48,4.95215836433728,,140.33,8.76,2.1701959049483,,7.34
"(2812, 2849)",-2.19749870025551,,2.6755841216429945,,1.214547823120533,,2002-03-04,2002-03-11,2.497026094909041,,-1.0098650864533811,,cointegration_invalid,0.17581933309095038,,-0.47041941589600755,,4.08,1.4060969884160703,,4.78,7.62,2.030776369698555,,7.84
"(2801, 2812)",-2.151296081248491,,2.6179520018619944,,1.1567405608031789,,2002-03-04,2002-03-11,0.4710388400092305,,0.4289542909113362,,cointegration_invalid,0.06424217225526227,,0.16818292345962693,,5.57,1.7173950539391927,,5.63,4.08,1.4060969884160703,,4.78
"(2812, 2838)",-2.013262932461705,,2.522521671063223,,1.0123472541098253,,2002-03-04,2002-03-11,1.6289599107633654,,-0.5816854745629624,,cointegration_invalid,0.11134656150756474,,-0.28087411440120613,,4.08,1.4060969884160703,,4.78,4.17,1.4279160358107101,,4.21
"(2823, 2845)",-2.9432051709635862,-2.6928389336296408,2.665457955520338,0.01473858983617491,2.5211007277368043,0.05383131161843383,2002-01-14,2002-03-25,0.4312999854085,0.2615502948225156,0.7038910057578462,0.8080366399878889,take_profit,0.06114399856797909,0.07289961667854684,-0.162976757415344,-0.0010744375494394776,3.56,1.269760544863939,1.252762968495368,3.5,2.97,1.0885619528146082,1.1346227261911428,3.11
"(2809, 2845)",-2.241767779123121,,2.8262981975136507,,1.2855529500328315,,2002-03-11,2002-04-01,1.1094097467547661,,-0.11618703974491934,,cointegration_invalid,0.06234077553587539,,-0.1761936215286477,,3.25,1.1786549963416462,,3.89,2.76,1.0152306797290584,,3.03
"(2812, 2816)",-2.3208267286587017,,2.7705921086188847,,1.386721079102904,,2002-03-11,2002-04-08,1.7265849656210883,,2.5794966541377176,,cointegration_invalid,0.11855870663146044,,-0.3284778170011857,,4.78,1.5644405465033646,,5.75,141.48,4.95215836433728,,157.45
"(2801, 2838)",-6.4143817535319325,-5.989562030946362,2.8795761730358245,0.2026420919999405,106.57409765737218,0.0017145690326552147,2002-03-25,2002-04-08,0.7949560772787436,0.8049463643271354,0.06606357946604224,0.049443297153487435,take_profit,0.025617565102770325,0.026968413896274315,0.07376773008113147,0.005464935809861293,5.86,1.7681496035889213,2.0268315914075385,7.59,4.69,1.545432582458188,1.6863989535702288,5.4
"(2816, 2851)",-4.090020758161828,-3.333766852015788,2.5213946174664654,0.3585779943888974,6.909357336958128,0.25463518614327263,2002-03-25,2002-04-08,0.8594363972687862,0.8107125211491009,-3.085777084045338,-2.8556110671066777,take_profit,0.0355952478322572,0.03712115870207792,-0.08974966629163816,-0.013310830636783066,158.59,5.066322255510509,5.059107947547034,157.45,3.25,1.1786549963416462,1.2325602611778486,3.43
"(2836, 2849)",-3.0922508815021987,,3.145876657874685,,3.4967034397183765,,2002-04-08,2002-04-15,-0.21369164942398547,,2.522851229382137,,cointegration_invalid,0.07932984493591856,,0.24956190745672446,,8.14,2.096790180014449,,8.09,10.22,2.3243465847755584,,9.19
"(2812, 2851)",-2.8202040602903526,,2.7344876705858114,,2.282062024848837,,2002-03-11,2002-04-22,1.4558071315342094,,-0.8313881381567989,,cointegration_invalid,0.09781743499509969,,-0.2674805699624292,,4.78,1.5644405465033646,,7.04,3.25,1.1786549963416462,,3.49
"(2832, 2852)",-2.673182393048461,,3.5091610563445323,,2.3282052429093962,,2002-04-08,2002-04-22,-3.5818164444622296,,5.141030498308573,,cointegration_invalid,0.2266706219407875,,0.7954237191320059,,3.86,1.3506671834767394,,3.99,3.0,1.0986122886681098,,3.3
