,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2849, 2851)",-2.235270821128556,,2.5092125923763096,,1.2416508949556384,,2001-10-02,2001-10-08,1.2250765518211855,,-1.7722633011153404,,cointegration_invalid,0.09699390713554891,,0.2433783331682977,,7.67,2.0373166153791646,,8.0,2.63,0.9669838461896731,,2.52
"(2836, 2849)",-2.435315883762106,,2.5785550220809577,,1.5103537646351246,,2001-09-24,2001-10-22,0.19613454331332156,,1.8698542207529596,,cointegration_invalid,0.07258567124842794,,-0.18716614712875124,,6.82,1.9198594718553708,,7.19,7.84,2.0592388343623163,,8.0
"(2820, 2849)",-3.474717034571863,,2.8169776388199437,,4.605780547511929,,2001-09-03,2001-10-29,0.5237106160901238,,1.778142990260755,,cointegration_invalid,0.05654940255159526,,0.1592984024764713,,1.97,0.6780335427498971,,1.49,9.9,2.2925347571405443,,8.08
"(2845, 2849)",-3.5795528981676044,,2.7094881929210812,,4.8280118858310725,,2001-10-02,2001-10-29,0.4678781216896217,,1.697591760077939,,cointegration_invalid,0.04992801539623629,,-0.1352793682120842,,2.76,1.0152306797290584,,2.71,7.67,2.0373166153791646,,8.08
"(2823, 2834)",-2.8782380356174513,,2.9450028985121275,,2.5820754412963822,,2001-11-26,2001-12-17,1.1095241554380648,,1.0593221645907087,,cointegration_invalid,0.08054682162032989,,-0.23721062313781083,,2.11,0.7466879474879751,,3.72,5.21,1.6505798557652755,,6.91
"(2801, 2823)",-2.9321469387342853,,2.8463795447841904,,2.6513536014792423,,2001-12-10,2001-12-17,1.4332539061452274,,-1.8079216016335768,,cointegration_invalid,0.0878121537841745,,0.24994671831471793,,5.93,1.780024213009634,,6.5,2.7,0.9932517730102834,,3.72
"(2836, 2851)",-3.928912522184692,,2.748676025791377,,7.031223825179144,,2001-12-17,2001-12-24,0.24161003743036677,,0.5203652596964029,,cointegration_invalid,0.04195275914387272,,0.11531454327456292,,8.76,2.1701959049483,,7.71,3.19,1.1600209167967532,,2.97
"(2823, 2851)",-2.6859848615849073,,3.535110455099285,,2.377914021752866,,2001-12-17,2001-12-24,0.10198337728471704,,0.8784221069528019,,cointegration_invalid,0.04175847832998704,,0.1476208333333741,,3.72,1.3137236682850553,,3.01,3.19,1.1600209167967532,,2.97
"(2845, 2851)",-2.6145205179139475,,3.9619854507927905,,2.330396023013652,,2001-12-17,2001-12-24,0.15080304679620785,,0.8002693695142532,,cointegration_invalid,0.04444543824267092,,0.17609217967157167,,3.38,1.2178757094949273,,3.21,3.19,1.1600209167967532,,2.97
"(2816, 2834)",-2.7423373195161758,,4.987021094678709,,3.2963519107513624,,2001-12-17,2001-12-31,-8.232059590224884,,40.470981511287604,,cointegration_invalid,0.44685010142124204,,2.2284508819470545,,141.48,4.95215836433728,,140.33,6.91,1.9329696377795786,,5.76
"(2816, 2820)",-2.703247705488479,,5.31832369066168,,3.2389141673284634,,2001-12-17,2001-12-31,-6.9007746688021925,,33.01191613878797,,cointegration_invalid,0.3667076942902771,,1.9502702180919016,,141.48,4.95215836433728,,140.33,2.2,0.7884573603642703,,1.93
