,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2881, 2887)",-3.086070402453211,,3.2473952520615663,,1.1066952255730858,,2003-11-17,2003-12-08,1.13240575351371,,-1.0977950493122828,,cointegration_invalid,0.03945175563862498,,0.12811544394636387,,15.55,2.744060638625243,,15.45,8.48,2.1377104498038118,,8.72
"(2823, 2852)",-4.148903623086992,,4.36463086681033,,5.43548152523207,,2003-11-17,2003-12-15,0.5372022944378788,,0.6384969977904563,,cointegration_invalid,0.04126128947250858,,0.18009029763610707,,4.79,1.5665304114228238,,4.79,5.26,1.6601310267496185,,6.16
"(2845, 2851)",-4.119673278574188,-4.015586684884137,3.1684587148926977,0.3327647438131572,3.6373591172068576,0.3271063775954476,2003-11-17,2003-12-15,0.32125027600120215,0.31578233588068544,0.7952806900672938,0.8098088091941901,take_profit,0.02091604350503298,0.020187674508719226,0.06627162032459655,0.006717746336077357,8.63,2.155244505095337,2.1983350716202463,9.01,4.73,1.5539252025038417,1.5107219394949427,4.53
"(2812, 2850)",-3.083326422265535,-4.487204314119791,4.108563271648877,0.06373453726171738,1.124958730171696,0.0166671406185934,2003-08-25,2003-12-22,0.7628575586208551,2.2136684721904394,-0.19019802946184017,-2.4716082425764463,take_profit,0.0510184535841526,0.12217523853431629,0.20961254457217238,0.00778678229282459,5.61,1.724550719534605,1.7884205679625405,5.98,3.8,1.33500106673234,1.4951487660319727,4.46
"(2832, 2852)",-5.27361960731643,-2.263582993767778,5.534674540680945,0.19581777552894752,48.92251115799643,3.3227077706422494,2003-11-17,2004-01-02,1.2676944054225228,2.7413854802699578,-0.40913153888032056,-2.33931345000909,take_profit,0.03608410001208609,0.12137426345079812,0.19971374966027788,0.023767238275399727,4.37,1.4747630091074988,1.4883995840570443,4.43,5.26,1.6601310267496185,1.7647307968401356,5.84
"(2816, 2888)",-3.4453773456522665,,3.2098583765907795,,1.6810372339499124,,2003-12-22,2004-01-05,-6.23189685121706,,34.20655018930894,,cointegration_invalid,0.1708482843871168,,-0.5483987967661506,,149.47,5.007095703797723,,157.34,11.64,2.454447442303292,,12.11
"(2812, 2845)",-3.8873065220428424,,3.636314758286932,,3.1439713349727487,,2004-01-27,2004-02-09,1.1064551463643921,,0.2305423170514541,,cointegration_invalid,0.041696257052799675,,-0.15162071488642104,,7.13,1.9643112344262046,,8.14,9.51,2.252343876557299,,9.95
"(2886, 2890)",-3.3415077695460935,,3.3233693451886452,,1.5070343370264738,,2004-01-12,2004-02-16,1.5735365991805208,,-1.32302230240582,,cointegration_invalid,0.04696514412915987,,-0.1560825202912164,,8.96,2.192770226986839,,10.01,7.18,1.9712993830601329,,7.9
"(2812, 2889)",-3.862906820423434,,3.033836661660869,,2.6056396399662165,,2004-01-27,2004-02-16,1.1776824341066405,,-0.8595794085828165,,cointegration_invalid,0.04175584910691454,,-0.1266804258593366,,7.13,1.9643112344262046,,9.38,3.77,1.3270750014599193,,4.31
"(2816, 2849)",-3.4737899027734427,,3.147464639681813,,1.7215864162467438,,2004-01-27,2004-02-16,-1.716154916099915,,11.353697317656543,,cointegration_invalid,0.06974480599748985,,0.21951931067856734,,160.92,5.080907347081587,,184.52,17.35,2.8535925063928684,,18.1
