,ADF_statistic_in,ADF_statistic_out,ASR_in,ASR_out,PS_in,PS_out,date_in,date_out,hedge_ratio_in,hedge_ratio_out,intercept_in,intercept_out,reason,sigma_in,sigma_out,spread_in,spread_out,stock_1_in,stock_1_log_in,stock_1_log_out,stock_1_out,stock_2_in,stock_2_log_in,stock_2_log_out,stock_2_out
"(2852, 2886)",-2.669830837460685,,1.9857372898172316,,1.5832780942671336,,2010-03-29,2010-04-01,1.5595155541924894,,-0.7813129583808681,,cointegration_invalid,0.0870604903133118,,-0.1728792620849151,,8.63,2.155244505095337,,8.7,11.1,2.4069451083182885,,11.25
"(2823, 2852)",-2.757570009191877,,1.600626151487967,,1.4281173904336435,,2010-03-29,2010-04-01,0.37842638942074336,,1.236179028953481,,cointegration_invalid,0.04468538401605758,,0.07152459424538415,,9.39,2.2396452932201716,,9.43,8.63,2.155244505095337,,8.7
"(2850, 2881)",-2.799277699600777,,1.5153211912643079,,1.3940340404295901,,2010-03-29,2010-04-01,0.40534010108052215,,2.160913909379914,,cointegration_invalid,0.07048775579267338,,-0.10681159007730145,,15.58,2.7459880404426023,,15.64,23.74,3.167161389181522,,23.68
"(2884, 2890)",-2.3263993398044014,,1.7300577364568932,,1.195921907702796,,2010-03-29,2010-04-01,0.8605971160049556,,0.3846100918956795,,cointegration_invalid,0.06248927922140383,,-0.10811006096260467,,5.48,1.7011051009599243,,5.48,5.7,1.7404661748405046,,5.83
"(2823, 2892)",-2.158281906775456,,1.914466523340028,,1.1082635756472548,,2010-03-29,2010-04-01,0.1518499545470571,,1.8814063593158188,,cointegration_invalid,0.055601090354883656,,-0.10644642614562888,,9.39,2.2396452932201716,,9.43,8.29,2.1150499691472033,,8.38
"(2852, 2884)",-2.106150835186177,,1.8450673840579708,,1.0671793685410553,,2010-03-29,2010-04-01,1.6989038569035255,,-1.814282999559895,,cointegration_invalid,0.07921938408304009,,-0.14616510175677844,,8.63,2.155244505095337,,8.7,5.48,1.7011051009599243,,5.48
"(2816, 2851)",-2.3522522908053745,,1.7307266598482045,,1.2131556608224179,,2010-03-29,2010-04-06,-0.42022197706183095,,3.391650447113258,,cointegration_invalid,0.09554506732289243,,0.16536239523272145,,23.52,3.1578511230304263,,25.4,9.3,2.2300144001592104,,9.22
"(2850, 2851)",-2.209318128904894,,2.0560712762996385,,1.1628523186686892,,2010-03-29,2010-04-06,0.36438495194232684,,1.1212392581032011,,cointegration_invalid,0.052614139962997165,,0.10817842190512739,,15.58,2.7459880404426023,,15.53,9.3,2.2300144001592104,,9.22
"(2820, 2888)",-3.182777244638641,,1.826358666244209,,2.0389099760029166,,2010-04-06,2010-04-12,-9.256264268370787,,16.574403197067888,,cointegration_invalid,0.27403900634053696,,0.5004935141189915,,4.91,1.5912739418064292,,4.93,10.44,2.3456445824544927,,10.48
"(2820, 2892)",-2.630064592212734,,1.7398689655097483,,1.41755838973518,,2010-04-06,2010-04-12,168.29774114092714,,-256.686681685057,,cointegration_invalid,5.166671550312221,,-8.989331485370371,,4.91,1.5912739418064292,,4.93,8.43,2.131796772013764,,8.6
"(2820, 2883)",-2.6404811152074865,,1.710189679504006,,1.4101342502982503,,2010-04-06,2010-04-12,105.05010311740385,,-159.84913267215282,,cointegration_invalid,3.2243796092880115,,-5.514300730607516,,4.91,1.5912739418064292,,4.93,6.05,1.80005827204275,,6.15
"(2820, 2845)",-2.6217438222196088,,1.7219330033466003,,1.4019794420049032,,2010-04-06,2010-04-12,195.21695538764226,,-298.561176440744,,cointegration_invalid,6.004013420333174,,-10.338508861007597,,4.91,1.5912739418064292,,4.93,5.72,1.7439688053917064,,5.97
"(2816, 2888)",-2.5233480532608885,,1.7511780270973278,,1.340745779183914,,2010-04-06,2010-04-12,0.42208066284204704,,0.855718899256714,,cointegration_invalid,0.07115245039037506,,0.12460060769775749,,25.4,3.2347491740244907,,26.51,10.44,2.3456445824544927,,10.48
"(2820, 2890)",-2.491334578930663,,1.7871780359566847,,1.3301443341549684,,2010-04-06,2010-04-12,18.195497425220932,,-26.219159920745682,,cointegration_invalid,0.5515181563192596,,-0.9856611354051061,,4.91,1.5912739418064292,,4.93,5.75,1.749199854809259,,6.01
"(2852, 2890)",-2.3897217441609233,,2.0783921982855014,,1.329919386418179,,2010-04-06,2010-04-12,1.2898981327514976,,-0.8273162412609708,,cointegration_invalid,0.09792654477969338,,-0.20352976667517053,,8.63,2.155244505095337,,8.7,5.75,1.749199854809259,,6.01
"(2820, 2886)",-2.491340212946845,,1.610700980550189,,1.2639059442831022,,2010-04-06,2010-04-12,8.97040267034348,,-11.437443037831523,,cointegration_invalid,0.2586183626734664,,-0.41655685034643675,,4.91,1.5912739418064292,,4.93,11.25,2.4203681286504293,,11.34
"(2823, 2851)",-2.151242190697695,,4.356678350138341,,1.2493015466644266,,2010-04-06,2010-04-12,0.5936931712204063,,0.7003580204832341,,cointegration_invalid,0.04392220062297039,,0.19135490054452786,,9.39,2.2396452932201716,,9.85,9.22,2.2213750375685026,,9.47
"(2820, 2884)",-2.467778096287568,,1.5230622772033777,,1.2175065882639027,,2010-04-06,2010-04-12,15.166903466125246,,-21.720055696166586,,cointegration_invalid,0.4530949641170687,,-0.6900918478375253,,4.91,1.5912739418064292,,4.93,5.61,1.724550719534605,,5.8
"(2832, 2885)",-2.439820188050448,,1.637255780541642,,1.2421463672147424,,2010-04-06,2010-04-19,-0.0061870503347373545,,2.6817030642138833,,cointegration_invalid,0.07630231015950031,,-0.12492639837732314,,14.99,2.7073833121145063,,14.54,12.68,2.5400259490090797,,12.36
"(2823, 2885)",-2.3829045289948234,,1.6766204381925862,,1.2188130188259871,,2010-04-06,2010-04-19,0.01195444231832875,,2.6411561322491863,,cointegration_invalid,0.0762867318075314,,-0.1279038937114236,,9.39,2.2396452932201716,,9.13,12.68,2.5400259490090797,,12.36
"(2832, 2851)",-2.1631954440332044,,2.819570829878428,,1.1843165983930009,,2010-04-12,2010-04-19,0.8729187562727688,,-0.3254427200515041,,cointegration_invalid,0.07230308444563413,,0.2038636678131467,,15.1,2.714694743820879,,14.54,9.47,2.248128907197987,,9.11
"(2823, 2882)",-2.1636435737815773,,1.5706286643810263,,1.0766788238035778,,2010-04-12,2010-04-19,0.4222199577030859,,2.5967353435722056,,cointegration_invalid,0.04766919436442525,,-0.07487060307671678,,9.85,2.2874714551839976,,9.13,32.71,3.4876808415502927,,30.9
"(2884, 2890)",-2.4770165125478556,,1.828542154189521,,1.3336086444980881,,2010-04-06,2010-04-26,0.8109167521827814,,0.4640293482822086,,cointegration_invalid,0.06196004925172071,,-0.1132965619324302,,5.61,1.724550719534605,,5.8,5.75,1.749199854809259,,5.75
"(2881, 2882)",-2.5194349420039597,,1.814360613105482,,1.36266808072452,,2010-04-12,2010-04-26,0.8438695747124698,,0.8875442781156904,,cointegration_invalid,0.03821143521768121,,-0.06932932302919248,,23.65,3.1633631149379418,,23.32,32.71,3.4876808415502927,,31.62
"(2809, 2882)",-2.274447180933254,,2.0088945125738915,,1.2110044274918688,,2010-04-12,2010-04-26,0.9779228294903594,,1.7012557698546007,,cointegration_invalid,0.05451488716949846,,-0.1095146576883903,,6.95,1.9387416595767009,,6.88,32.71,3.4876808415502927,,31.62
"(2849, 2888)",-3.6294444064890823,,2.711100397009036,,5.079098977356758,,2010-04-19,2010-04-26,1.081878173431582,,0.33324651026796026,,cointegration_invalid,0.06551662503334255,,-0.17762214813858712,,7.08,1.9572739077056285,,6.78,9.71,2.2731562823032334,,10.03
"(2801, 2851)",-3.7848722019382923,,2.335210394592117,,4.543754576894963,,2010-04-19,2010-04-26,5.466129559063638,,-9.322289095703944,,cointegration_invalid,0.17238554646327195,,0.4025565199784751,,7.66,2.0360119837525,,7.82,9.11,2.209372711271867,,9.19
"(2801, 2809)",-3.7791617801572595,,2.055480503212937,,3.6034914313626163,,2010-04-19,2010-04-26,3.0850731567580114,,-4.542602292294764,,cointegration_invalid,0.08887510617563434,,0.18268104796499607,,7.66,2.0360119837525,,7.82,6.83,1.9213246735826988,,6.88
